Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
The Depression: If Only Things Were That Good,"Economists often distinguish between cyclical trends and secular trends -- which is to say, between short-term fluctuations and long-term changes in the basic structure of the economy. The bursting of a generation-long, debt-enabled consumer bubble has left households rebuilding their balance sheets and businesses wary of hiring until they are confident that consumer spending will pick up.",896823705,Newspapers," Leonhardt, David
David
David Leonhardt
Leonhardt
David Leonhardt", NYTIAO,," Copyright New York Times Company Oct 9, 2011"," 2480541311 , 64753321 , 7818 , NYTIAO , NYT , 000965-20111009", News," Oct 9, 2011",0362-4331, English, English, SR.1," New York, N.Y.","Oct 9, 2011",New York Times,2011,https://search.proquest.com/docview/896823705?accountid=14496,,,, SR.1,," Economic conditions , Unemployment , Recessions , Economic depression , Economic theory , Economic history , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Depression%3A+If+Only+Things+Were+That+Good%3A+%5BNews+Analysis%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2011-10-09&amp;volume=&amp;issue=&amp;spage=SR.1&amp;au=Leonhardt%2C+David&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
California Sets New Course in Immigrant-Student Law,California's decision to let undocumented immigrants apply for publicly funded financial aid for college offers illegal-immigrant youths in the largest state a new benefit after a federal measure to assist undocumented students failed last year.,896801490,Newspapers," Vara, Vauhini
Vauhini
Vauhini Vara
Vara
Vauhini Vara",,," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2480318131 , 64762561 , 117310 , WSJO , WSJOWSJO000020111010e7aa0002t", News," Oct 10, 2011",, English, English, n/a," New York, N.Y.","Oct 10, 2011",Wall Street Journal (Online),2011,https://search.proquest.com/docview/896801490?accountid=14496,,,, n/a,," Aliens , Colleges & universities , Federal funding , Government grants , Immigration policy",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=California+Sets+New+Course+in+Immigrant-Student+Law&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2011-10-10&amp;volume=&amp;issue=&amp;spage=&amp;au=Vara%2C+Vauhini&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Big Developer Bets on Queens,"[...] the Rego Park conversion is a sign of what may be an important shift in one of the city's storied real-estate families, which famously thumbed its nose at New York in the 1980s and focused its real-estate investments on Newport and other areas. Richard's two sons, James and Harrison, have taken executive roles in the company, and in the last few years have taken lead roles in a number of investments in out-of-state and international real estate, as well as more complex investments in banking and distressed assets.",896801529,Newspapers," Kusisto, Laura
Laura
Laura Kusisto
Kusisto
Laura Kusisto",,," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2480318291 , 64762561 , 117310 , WSJO , WSJOWSJO000020111010e7aa000gt", News," Oct 10, 2011",, English, English, n/a," New York, N.Y.","Oct 10, 2011",Wall Street Journal (Online),2011,https://search.proquest.com/docview/896801529?accountid=14496,,,, n/a,," Cities , New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Big+Developer+Bets+on+Queens&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2011-10-10&amp;volume=&amp;issue=&amp;spage=&amp;au=Kusisto%2C+Laura&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
The Myth of Voter Fraud: New restrictions on voting are really intended to keep Democrats from the polls,"Some are cutting back on programs allowing early voting, or imposing new restrictions on absentee ballots, alarmed that early voting was popular among black voters supporting Barack Obama in 2008.",896814285,Newspapers,, NYTIAO," Democratic Party
813940"," Copyright New York Times Company Oct 10, 2011"," 2480466501 , 64765391 , 7818 , NYTIAO , NYT , 018112-20111010", Editorial," Oct 10, 2011",0362-4331, English, English, A.22," New York, N.Y.","Oct 10, 2011",New York Times,2011,https://search.proquest.com/docview/896814285?accountid=14496,,,, A.22,," Editorials , Voter fraud , Legislation",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Myth+of+Voter+Fraud%3A+New+restrictions+on+voting+are+really+intended+to+keep+Democrats+from+the+polls%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2011-10-10&amp;volume=&amp;issue=&amp;spage=A.22&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
When the Uprooted Put Down Roots,"In City Heights, where half the residents live at or below the federal poverty line, the three-year-old farmer's market was the city's first in a low-income neighborhood, a collaboration between the nonprofit International Rescue Committee and the San Diego County Farm Bureau.",896814380,Newspapers," Brown, Patricia Leigh
Patricia
Patricia Leigh Brown
Brown
Leigh
Patricia Leigh Brown", NYTIAO,," Copyright New York Times Company Oct 10, 2011"," 2480466401 , 64765391 , 7818 , NYTIAO , NYT , 017531-20111010", News," Oct 10, 2011",0362-4331, English, English, A.12," New York, N.Y.","Oct 10, 2011",New York Times,2011,https://search.proquest.com/docview/896814380?accountid=14496,,,, A.12,," Sustainable agriculture , Farms , Refugees , Community supported agriculture , Trends , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=When+the+Uprooted+Put+Down+Roots%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2011-10-10&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Brown%2C+Patricia+Leigh&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
County boldly expands medical services; New programs to assist more L.A.-area residents are part of preparations for U.S. healthcare overhaul.,"In one of the largest expansions of health coverage to the uninsured, Los Angeles County is enrolling hundreds of thousands of residents in a publicly funded treatment program and setting the stage for the national healthcare overhaul. The coverage is not insurance and cannot be used outside of L.A. County, but it does give patients the ability to receive free primary and specialty care, mental health services, chronic disease management, medication and emergency treatment.",896814543,Newspapers," Gorman, Anna
Anna
Anna Gorman
Gorman
Anna Gorman",,, (Copyright (c) 2011 Los Angeles Times)," 2480440211 , 64765851 , 7683 , ANGE , LATM110034509", News," Oct 10, 2011",0458-3035, English, English, A.1," Los Angeles, Calif.","Oct 10, 2011",Los Angeles Times,2011,https://search.proquest.com/docview/896814543?accountid=14496,,,, A.1,," Hospitals , Medicaid , Health care , Indigent care , Los Angeles County California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=County+boldly+expands+medical+services%3B+New+programs+to+assist+more+L.A.-area+residents+are+part+of+preparations+for+U.S.+healthcare+overhaul.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2011-10-10&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Gorman%2C+Anna&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
U.S. News: California Sets New Course In Immigrant-Student Law,California's decision to let undocumented immigrants apply for publicly funded financial aid for college offers illegal-immigrant youths in the largest state a new benefit after a federal measure to assist undocumented students failed last year.,896831699,Newspapers," Vara, Vauhini
Vauhini
Vauhini Vara
Vara
Vauhini Vara",,," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2480556461 , 64766941 , 7510 , WSJ , DWJNJ000000020111010e7aa0002s", News," Oct 10, 2011",0099-9660, English, English, A.4," New York, N.Y.","Oct 10, 2011",Wall Street Journal,2011,https://search.proquest.com/docview/896831699?accountid=14496,,,, A.4,," Aliens , Colleges & universities , Federal funding , Government grants , Immigration policy , Aliens , Financial aid , College students , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+California+Sets+New+Course+In+Immigrant-Student+Law&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2011-10-10&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Vara%2C+Vauhini&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Singapore President Sees Extended Global Weakness,"Mr. Tan's speech, laying out the ruling People's Action Party's policy priorities for the government's five-year term, preceded Friday's advance estimates of third-quarter growth and the Monetary Authority of Singapore's policy statement.",897067076,Newspapers," Chun Han Wong
Chun Han Wong",," Monetary Authority of Singapore
521110"," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2482025711 , 64762561 , 117310 , WSJO , WSJOWSJO000020111010e7aa007y5", News," Oct 10, 2011",, English, English, n/a," New York, N.Y.","Oct 10, 2011",Wall Street Journal (Online),2011,https://search.proquest.com/docview/897067076?accountid=14496,,,, n/a,," Recessions , Economic conditions",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Singapore+President+Sees+Extended+Global+Weakness&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2011-10-10&amp;volume=&amp;issue=&amp;spage=&amp;au=Chun+Han+Wong&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"THE WORLD; Egypt on edge as Copts mourn; After protesters' slayings, officials seek to ease tensions amid anger toward the military leadership.","The military is reviled by many Muslims and Copts for failing to turn the country over to a democratic government while expanding martial law to crack down on protesters, political activists and the media.",896990858,Newspapers," Fleishman, Jeffrey
Jeffrey
Jeffrey Fleishman
Fleishman
Jeffrey Fleishman , Hassan, Amro
Amro
Amro Hassan
Hassan
Amro Hassan",,, (Copyright (c) 2011 Los Angeles Times)," 2481415551 , 64788111 , 7683 , ANGE , LATM110034597", News," Oct 11, 2011",0458-3035, English, English, A.3," Los Angeles, Calif.","Oct 11, 2011",Los Angeles Times,2011,https://search.proquest.com/docview/896990858?accountid=14496,,,, A.3,," Demonstrations & protests , Christianity , Local elections , Muslims , Religion , Murders & murder attempts , Human rights , Christian Islamic relations , Violence , Egypt",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+WORLD%3B+Egypt+on+edge+as+Copts+mourn%3B+After+protesters%27+slayings%2C+officials+seek+to+ease+tensions+amid+anger+toward+the+military+leadership.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2011-10-11&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Fleishman%2C+Jeffrey%3BHassan%2C+Amro&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"Germans Love Europe, but Not the Euro","[...] when the crisis erupted, Mrs. Merkel's initial focus was technical, aimed at repairing and improving the control and supervision of the euro zone. During the summer, it dawned on Mrs. Merkel that this crisis required more than repair work. [...] she realizes the stakes involved: if she can pull the European Union out of this mess, she is assured a place among the great leaders of Europe. [...] she recently began to argue that the crisis was no longer just about Greece or the euro.",897306958,Newspapers," Ischinger, Wolfgang
Wolfgang
Wolfgang Ischinger
Ischinger
Wolfgang Ischinger", NYTIAO,," Copyright New York Times Company Oct 12, 2011"," 2482484131 , 64807551 , 7818 , NYTIAO , NYT , 058904-20111012", Commentary," Oct 12, 2011",0362-4331, English, English, A.23," New York, N.Y.","Oct 12, 2011",New York Times,2011,https://search.proquest.com/docview/897306958?accountid=14496,,,, A.23,," Euro , International relations , Germany , Europe , Merkel, Angela",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Germans+Love+Europe%2C+but+Not+the+Euro%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2011-10-12&amp;volume=&amp;issue=&amp;spage=A.23&amp;au=Ischinger%2C+Wolfgang&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Latino Players Find Home on the Prairie,"Russell had traveled to the Boston area to visit his parents, then made a side trip to New York on a tip from one of his connections in the city: a tall right-hander with a 94-mile-per-hour fastball had recently arrived from the Dominican Republic. According to the college's Web site, the student body is 67 percent white and 16 percent Hispanic.",897313360,Newspapers," Castillo, Jorge
Jorge
Jorge Castillo
Castillo
Jorge Castillo", NYTIAO,," Copyright New York Times Company Oct 12, 2011"," 2482483581 , 64807551 , 7818 , NYTIAO , NYT , 043087-20111012", Feature," Oct 12, 2011",0362-4331, English, English, B.13," New York, N.Y.","Oct 12, 2011",New York Times,2011,https://search.proquest.com/docview/897313360?accountid=14496,,,, B.13,," Coaches & managers , Athletes , Hispanics , College baseball , Russell, Kurt",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Latino+Players+Find+Home+on+the+Prairie%3A+%5BSports+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2011-10-12&amp;volume=&amp;issue=&amp;spage=B.13&amp;au=Castillo%2C+Jorge&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"Cain Vaults to Lead in Poll; Ex-Businessman Passes Perry, Romney Among GOP Voters",,897715569,Newspapers," King, Neil, Jr
Neil
Neil King Jr
Jr
King
Neil King Jr. , Weisman, Jonathan
Jonathan
Jonathan Weisman
Weisman
Jonathan Weisman",,," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2483282461 , 64818051 , 117310 , WSJO , WSJOWSJO000020111012e7ad009c8", News," Oct 13, 2011",, English, English, n/a," New York, N.Y.","Oct 13, 2011",Wall Street Journal (Online),2011,https://search.proquest.com/docview/897715569?accountid=14496,,,, n/a,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Cain+Vaults+to+Lead+in+Poll%3B+Ex-Businessman+Passes+Perry%2C+Romney+Among+GOP+Voters&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2011-10-13&amp;volume=&amp;issue=&amp;spage=&amp;au=King%2C+Neil%2C+Jr%3BWeisman%2C+Jonathan&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Unlikely Turn For a Suspect In a Terror Plot,"Over the 30-odd years he lived in Texas, he left a string of failed businesses and angry creditors in his wake, and an embittered ex-wife who sought a protective order against him. Mr. Arbabsiar, now in custody in New York, stands accused by federal prosecutors of running a global terrorist plot that stretched from Mexico to Tehran, and that was directed by the Quds Force of Iran's Revolutionary Guards.",897789084,Newspapers," ROBERT F. WORTH and LAURA TILLMAN
ROBERT F. WORTH and LAURA TILLMAN", NYTIAO," Revolutionary Guard-Iran
813940"," Copyright New York Times Company Oct 13, 2011"," 2483489631 , 64827301 , 7818 , NYTIAO , NYT , 090107-20111013", News," Oct 13, 2011",0362-4331, English, English, A.1," New York, N.Y.","Oct 13, 2011",New York Times,2011,https://search.proquest.com/docview/897789084?accountid=14496,,,, A.1,," Terrorism , Diplomatic & consular services , Assassinations & assassination attempts , Houston Texas , New York , Arbabsiar, Manssor",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Unlikely+Turn+For+a+Suspect+In+a+Terror+Plot%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2011-10-13&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=ROBERT+F.+WORTH+and+LAURA+TILLMAN&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
