Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Death Notice: MURIEL AUERBACH,"While raising three children and working full time, she obtained her Bachelor's and Master's Degrees from Roosevelt University.",420736908,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2008 by the Chicago Tribune)," 1566511171 , 40560191 , 7684 , CTRB , TRIB200810020866", Obituary," Oct 3, 2008",1085-6706, English, English, 42," Chicago, Ill.","Oct 3, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420736908?accountid=14496,,,, 42,," Deaths , Atlanta Georgia , Chicago Illinois , Brazil",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Death+Notice%3A+MURIEL+AUERBACH&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-10-03&amp;volume=&amp;issue=&amp;spage=42&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Immigrant voting push strong,"In solidly Democratic Illinois, activists are targeting suburban areas where potentially close congressional elections could lead to more support in Congress for immigration reforms.",420744378,Newspapers," Olivo, Antonio
Olivo
Antonio
Antonio Olivo",,, (Copyright 2008 by the Chicago Tribune)," 1566509881 , 40560191 , 7684 , CTRB , TRIB200810020186", News," Oct 3, 2008",1085-6706, English, English, 1.31," Chicago, Ill.","Oct 3, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420744378?accountid=14496,,,, 31,," Presidential elections , Immigration , Voter registration , Aliens , Illinois",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Immigrant+voting+push+strong&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-10-03&amp;volume=&amp;issue=&amp;spage=31&amp;au=Olivo%2C+Antonio&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Illegal migration may be shrinking,"The number of illegal immigrants entering the United States has slowed significantly, falling below the number of those entering the country legally, according to a report released Thursday by the Pew Hispanic Center, a Washington think tank.",420744460,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2008 by the Chicago Tribune)," 1566510001 , 40560191 , 7684 , CTRB , TRIB200810020231", News," Oct 3, 2008",1085-6706, English, English, 14," Chicago, Ill.","Oct 3, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420744460?accountid=14496,,,, 14,," Immigration , Think tanks , Aliens , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Illegal+migration+may+be+shrinking&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-10-03&amp;volume=&amp;issue=&amp;spage=14&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
THE NATION; Legal immigration outpaces illegal; A Pew Hispanic Center report shows a reversal of a trend that began in the '90s. U.S. slump may be at play.,"For the first time in a decade, the makeup of the U.S. immigrant population may be shifting, with the number of illegal immigrants entering the country falling behind the number of those entering legally, according to an independent report released Thursday.",422217940,Newspapers," Dizikes, Cynthia
Dizikes
Cynthia
Cynthia Dizikes",,, (Copyright (c) 2008 Los Angeles Times)," 1566434151 , 40558121 , 7683 , ANGE , LATM080047588", News," Oct 3, 2008",0458-3035, English, English, A.11," Los Angeles, Calif.","Oct 3, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422217940?accountid=14496,,,, A.11,," Statistics , Construction industry , Aliens , Immigration , Economic crisis , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+NATION%3B+Legal+immigration+outpaces+illegal%3B+A+Pew+Hispanic+Center+report+shows+a+reversal+of+a+trend+that+began+in+the+%2790s.+U.S.+slump+may+be+at+play.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-10-03&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Dizikes%2C+Cynthia&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Program for poor imperiled; California could incur millions in costs over how it counts illegal immigrants in family planning service.,"California's Family Planning, Access Care and Treatment Program, or Family PACT, provides counseling, education and birth-control services to nearly 1.7 million low-income Californians each year, including prenatal services, annual exams and education about sexually transmitted diseases.",422236999,Newspapers," Rau, Jordan
Rau
Jordan
Jordan Rau",,, (Copyright (c) 2008 Los Angeles Times)," 1576280021 , 40558121 , 7683 , ANGE , LATM080047571", News," Oct 3, 2008",0458-3035, English, English, B.1," Los Angeles, Calif.","Oct 3, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422236999?accountid=14496,,,, B.1,," Aliens , Family planning , Federal funding , Statistical methods , Low income groups , Immigration , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Program+for+poor+imperiled%3B+California+could+incur+millions+in+costs+over+how+it+counts+illegal+immigrants+in+family+planning+service.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-10-03&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Rau%2C+Jordan&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Gang sweep nets 1,759 arrests; California had the most arrests in the nationwide crackdown that mostly targeted Latin American gangs.",,422245054,Newspapers," Dizikes, Cynthia
Dizikes
Cynthia
Cynthia Dizikes",," Bureau of Immigration & Customs Enforcement
921130", (Copyright (c) 2008 Los Angeles Times)," 1566434671 , 40558121 , 7683 , ANGE , LATM080047530", News," Oct 3, 2008",0458-3035, English, English, B.3," Los Angeles, Calif.","Oct 3, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422245054?accountid=14496,,,, B.3,," Immigration policy , Violent crime , Gangs , Aliens , Arrests , California , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Gang+sweep+nets+1%2C759+arrests%3B+California+had+the+most+arrests+in+the+nationwide+crackdown+that+mostly+targeted+Latin+American+gangs.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-10-03&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Dizikes%2C+Cynthia&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Fewer People Are Entering U.S. Illegally, Report Says","Elaborating on the income report, its author, Rakesh Kochhar, said that noncitizen households showing the biggest income declines were households headed by Hispanics, immigrants from Mexico, those most recently arrived, men without a spouse, those without high school educations, and those in construction, production or service jobs.",433958361,Newspapers," Thompson, Ginger
Thompson
Ginger
Ginger Thompson", NYTIAO,," Copyright New York Times Company Oct 3, 2008"," 1566477841 , 40559801 , 7818 , NYTIAO , NYT , 212296-20081003", News," Oct 3, 2008",0362-4331, English, English, A.17," New York, N.Y.","Oct 3, 2008",New York Times,2008,https://search.proquest.com/docview/433958361?accountid=14496,,,, A.17,," Aliens , Border patrol , Service industries , Immigration , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Fewer+People+Are+Entering+U.S.+Illegally%2C+Report+Says%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2008-10-03&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Thompson%2C+Ginger&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Inside the Times: October 3, 2008",PAGE A8 Rumors Linked to Actress's Suicide A9 Sri Lankan Army Bombs Rebel Base A10 national BORDER PATROL AND LOSS OF JOBS Lower Illegal Entries to U.S. A report released by the Pew Hispanic Center indicated that fewer people were trying to enter the United States illegally and that the number living here illegally had declined.,433961393,Newspapers,, NYTIAO,," Copyright New York Times Company Oct 3, 2008"," 1566479951 , 40559801 , 7818 , NYTIAO , NYT , 706892-20081003", NEWSPAPER," Oct 3, 2008",0362-4331, English, English, A.2," New York, N.Y.","Oct 3, 2008",New York Times,2008,https://search.proquest.com/docview/433961393?accountid=14496,,,, A.2,," Suicide bombings , Terrorism , Law enforcement , Religious holidays , Racial discrimination , Murders & murder attempts , Legislation , Holidays & special occasions , Acquittals & mistrials , Border patrol",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Inside+the+Times%3A+October+3%2C+2008%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2008-10-03&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Sickness, Secrets and Survival; In Some Cultures, Cancer Stirs Shame","In addition to dispensing medical advice to individuals, doctors routinely confer with family members, rabbis and other religious leaders as part of some patients' care.",399064892,Newspapers," Lagnado, Lucette
Lagnado
Lucette
Lucette Lagnado",,," (c) 2008 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1567294441 , 40571891 , 7510 , WSJ , WSJJ20081004000080", News," Oct 4, 2008",0099-9660, English, English, A.1," New York, N.Y.","Oct 4, 2008",Wall Street Journal,2008,https://search.proquest.com/docview/399064892?accountid=14496," 1220 Social trends & culture , 8320 Health care industry , 9190 United States"," 1220 Social trends & culture , 8320 Health care industry , 9190 United States"," 1220 Social trends & culture , 8320 Health care industry , 9190 United States", A.1," 1220 Social trends & culture , 8320 Health care industry , 9190 United States"," Mortality , Social impact , Cultural differences , Cancer , Minority & ethnic groups",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Sickness%2C+Secrets+and+Survival%3B+In+Some+Cultures%2C+Cancer+Stirs+Shame&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2008-10-04&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Lagnado%2C+Lucette&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
A Binding Concern for the Poor; 40 N.Va. Congregations Are Forming Interfaith Advocacy Group,"VOICE received advice and initial funding from the Industrial Areas Foundation, a Chicago organization that builds activist coalitions from voluntary organizations such as religious congregations, labor unions and immigrant groups.",410224895,Newspapers," Jacqueline L Salmon - Washington Post Staff Writer
Jacqueline L Salmon - Washington Post Staff Writer",,," Copyright The Washington Post Company Oct 4, 2008"," 1567293101 , 40571881 , 7653 , TWP , WPXX200810040E599B0D", News," Oct 4, 2008",0190-8286, English, English, B.9," Washington, D.C.","Oct 4, 2008",The Washington Post,2008,https://search.proquest.com/docview/410224895?accountid=14496,,,, B.9,," Religion , Interfaith relationships , Social activism , Poverty , Virginia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=A+Binding+Concern+for+the+Poor%3B+40+N.Va.+Congregations+Are+Forming+Interfaith+Advocacy+Group&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-10-04&amp;volume=&amp;issue=&amp;spage=B.9&amp;au=Jacqueline+L+Salmon+-+Washington+Post+Staff+Writer&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Gilmore Attacks Warner on Bailout Plan,"Republican James S. Gilmore III sought to revive his underdog bid for U.S. Senate on Friday night in the final scheduled debate of the campaign by repeatedly and adamantly touting his opposition to the $700 billion financial bailout package signed into law earlier in the day. The House of Representatives initially rejected the plan designed to shore up the U.S. financial system, but the House and the Senate passed it after it was revised to include $108 billion in tax breaks to businesses and families.",410225682,Newspapers," Anita Kumar - Washington Post Staff Writer
Anita Kumar - Washington Post Staff Writer",,," Copyright The Washington Post Company Oct 4, 2008"," 1567293461 , 40571881 , 7653 , TWP , WPXX200810040E599B2D", News," Oct 4, 2008",0190-8286, English, English, B.1," Washington, D.C.","Oct 4, 2008",The Washington Post,2008,https://search.proquest.com/docview/410225682?accountid=14496,,,, B.1,," Bailouts , Political campaigns , Congressional elections -- Virginia , Virginia , Warner, Mark R , Gilmore, James S III",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Gilmore+Attacks+Warner+on+Bailout+Plan&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-10-04&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Anita+Kumar+-+Washington+Post+Staff+Writer&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
A Head Start for the Medical-Minded; High Schools Offer More Classes in Growing Field,The human body systems class at Wheaton High is among an increasing number of rigorous classes for high school students seeking an early glimpse into the growing health-care field -- and a head start on the training they'll need. Human body systems teacher Heather Carias and her students spent a recent morning molding lumps of clay into parts of the brain and learning the role each plays in human bodies.,410260830,Newspapers," Maria Glod - Washington Post Staff Writer
Maria Glod - Washington Post Staff Writer",,," Copyright The Washington Post Company Oct 4, 2008"," 1567292781 , 40571881 , 7653 , TWP , WPXX200810040E599AE2", News," Oct 4, 2008",0190-8286, English, English, B.1," Washington, D.C.","Oct 4, 2008",The Washington Post,2008,https://search.proquest.com/docview/410260830?accountid=14496,,,, B.1,," Community colleges , Curricula , Vocational education , Secondary schools , Health care industry , Washington DC",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=A+Head+Start+for+the+Medical-Minded%3B+High+Schools+Offer+More+Classes+in+Growing+Field&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-10-04&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Maria+Glod+-+Washington+Post+Staff+Writer&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
RELIGION BRIEFING,"Three books by high-profile names from pop fiction, Hollywood and politics have arrived or will soon arrive in bookstores: ""Called Out of Darkness: A Spiritual Confession"" (Knopf) is by Anne Rice, the best-selling queen of vampire novels.",410261155,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,," Copyright The Washington Post Company Oct 4, 2008"," 1567293021 , 40571881 , 7653 , TWP , WPXX200810040E599B0A", News," Oct 4, 2008",0190-8286, English, English, B.9," Washington, D.C.","Oct 4, 2008",The Washington Post,2008,https://search.proquest.com/docview/410261155?accountid=14496,,,, B.9,," Larynx , Religion , Politics , Municipal government , Bible",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=RELIGION+BRIEFING&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-10-04&amp;volume=&amp;issue=&amp;spage=B.9&amp;au=Anonymous&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Richard O. Barton Union Busi ...,"Richard Otis Barton, 91, a longtime business manager of the Washington local of the International Brotherhood of Electrical Workers union, died Sept. 28 at the Veterans Administration Hospital in Omaha after a heart attack. Patricia Sullivan Edward W. Lentz, 80, a teacher and federal retiree who owned and operated a law practice in Arlington County from 1981 until 2007, died Sept. 22 at his home in Green Valley, Ariz., five weeks after a diagnosis of cancer.",410261370,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,," Copyright The Washington Post Company Oct 4, 2008"," 1567293151 , 40571881 , 7653 , TWP , WPXX200810040E599AFB", News," Oct 4, 2008",0190-8286, English, English, B.6," Washington, D.C.","Oct 4, 2008",The Washington Post,2008,https://search.proquest.com/docview/410261370?accountid=14496,,,, B.6,," Labor unions , Secondary schools , Korean War , Elementary education , Early retirement , Daughters , Helicopters",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Richard+O.+Barton+Union+Busi+...&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-10-04&amp;volume=&amp;issue=&amp;spage=B.6&amp;au=Anonymous&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
