Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
DEATHS IN THE NEWS,,1807741237,Newspapers,,,, (Copyright 2016 by the Chicago Tribune)," 4133087511 , 106784132 , 7684 , CTRB , TRIB20160730254837240", Obituary," Jul 31, 2016",1085-6706, English, English, 30," Chicago, Ill.","Jul 31, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1807741237?accountid=14496, 30,," OBITUARY , NAMELIST , LIST",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=DEATHS+IN+THE+NEWS&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-07-31&amp;volume=&amp;issue=&amp;spage=30&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Death Notice: VICTOR G SMITH,"  ILRB mediation roster appointee, founding member of auto industry Labor &amp; Employment Relations Assn.",1807741279,Newspapers,,,, (Copyright 2016 by the Chicago Tribune)," 4133087341 , 106784132 , 7684 , CTRB , TRIB20160731254837279", Obituary," Jul 31, 2016",1085-6706, English, English, 34," Chicago, Ill.","Jul 31, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1807741279?accountid=14496, 34,, Death Notice,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Death+Notice%3A+VICTOR+G+SMITH&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-07-31&amp;volume=&amp;issue=&amp;spage=34&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Donald Trump Pushes Back Against Father of Fallen Muslim Soldier; On air, Republican nominee takes issue with comments by Khizr Khan, who had questioned his knowledge of the Constitution","  Donald Trump engaged in a back-and-forth Sunday with the parents of a dead American soldier, extending an argument between the Republican presidential candidate and Muslim immigrants who were largely unknown until they appeared at the Democratic National Convention three days ago . Mr. Khan also called on Senate Majority Leader Mitch McConnell (R., Ky.) and House Speaker Paul Ryan (R., Wisc.) to withdraw their endorsements from the Republican nominee.",1807764176,Newspapers," Rubin, Richard
Rubin
Richard
Richard Rubin , Rubin, Richard
Rubin
Richard
Richard Rubin",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4133290161 , 106779112 , 117310 , WSJO , WSJOWSJO20160731000020160731ec7v001gt", News," Jul 31, 2016",, English, English, n/a," New York, N.Y.","Jul 31, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1807764176?accountid=14496, n/a," Political conventions , Nominations , Bills , Presidential elections , Stephanopoulos, George R",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Donald+Trump+Pushes+Back+Against+Father+of+Fallen+Muslim+Soldier%3B+On+air%2C+Republican+nominee+takes+issue+with+comments+by+Khizr+Khan%2C+who+had+questioned+his+knowledge+of+the+Constitution&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-07-31&amp;volume=&amp;issue=&amp;spage=&amp;au=Rubin%2C+Richard&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"What Would the Powells Experience Today? If Gen. Powell graduated from a New York City high school today, we'd be lucky to be able to read at an eighth grade level.",  The solution isn't immigration reform but a revival of the high-quality public school system that exists only in Gen. Powell's memory.,1807766398,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4133307981 , 106779112 , 117310 , WSJO , WSJOWSJO20160731000020160731ec7v001rx", News," Jul 31, 2016",, English, English, n/a," New York, N.Y.","Jul 31, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1807766398?accountid=14496, n/a," Citizenship , Immigration policy , Decades",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=What+Would+the+Powells+Experience+Today%3F+If+Gen.+Powell+graduated+from+a+New+York+City+high+school+today%2C+we%27d+be+lucky+to+be+able+to+read+at+an+eighth+grade+level.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-07-31&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
After the Conventions; A transcript of the weekend's program on FOX News Channel.,,1807780336,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4133334701 , 106779112 , 117310 , WSJO , WSJOWSJO20160731000020160731ec7v002be", News," Jul 31, 2016",, English, English, n/a," New York, N.Y.","Jul 31, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1807780336?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=After+the+Conventions%3B+A+transcript+of+the+weekend%27s+program+on+FOX+News+Channel.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-07-31&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Donald Trump Pushes Back Against Father of Fallen Muslim Soldier; On air, Republican nominee takes issue with comments by Khizr Khan, who had questioned his knowledge of the Constitution","  Donald Trump engaged in a back-and-forth Sunday with the parents of a dead American soldier, extending an argument between the Republican presidential candidate and Muslim immigrants who were largely unknown until they appeared at the Democratic National Convention three days ago .",1807828143,Newspapers," Rubin, Richard
Rubin
Richard
Richard Rubin , Rubin, Richard
Rubin
Richard
Richard Rubin",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4133423501 , 106759562 , 117310 , WSJO , WSJOWSJO20160801000020160731ec7v001gt", News," Aug 1, 2016",, English, English, n/a," New York, N.Y.","Aug 1, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1807828143?accountid=14496, n/a," Political conventions , Presidential elections , Candidates , Stephanopoulos, George R",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Donald+Trump+Pushes+Back+Against+Father+of+Fallen+Muslim+Soldier%3B+On+air%2C+Republican+nominee+takes+issue+with+comments+by+Khizr+Khan%2C+who+had+questioned+his+knowledge+of+the+Constitution&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-08-01&amp;volume=&amp;issue=&amp;spage=&amp;au=Rubin%2C+Richard&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Hospital Chain's CEO Faces Lawsuit Over Business Practices; Prem Reddy, head of Prime Healthcare, is known for his aggressive turnaround strategies","  The lawsuit, filed by a Prime employee in 2011 and joined by the Justice Department in May under the False Claims Act, alleges Dr. Reddy pressured emergency-room doctors in 14 Prime hospitals in California to admit patients instead of holding them for observation, because Medicare typically pays more for admissions. The Justice Department, in a complaint filed in U.S. District Court in California, claims Dr. Reddy pressured managers and doctors to meet admission quotas, and to ""embellish"" medical records to justify hospital stays.",1807831634,Newspapers," Evans, Melanie
Evans
Melanie
Melanie Evans , Evans, Melanie
Evans
Melanie
Melanie Evans",," District Court-US
922110"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4133448531 , 106759562 , 117310 , WSJO , WSJOWSJO20160801000020160801ec810018h", News," Aug 1, 2016",, English, English, n/a," New York, N.Y.","Aug 1, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1807831634?accountid=14496, n/a," Generic drugs , Patents , Pharmaceutical industry , Infringement , United States--US , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Hospital+Chain%27s+CEO+Faces+Lawsuit+Over+Business+Practices%3B+Prem+Reddy%2C+head+of+Prime+Healthcare%2C+is+known+for+his+aggressive+turnaround+strategies&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-08-01&amp;volume=&amp;issue=&amp;spage=&amp;au=Evans%2C+Melanie&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
What Would the Powells Experience Today?,  The solution isn't immigration reform but a revival of the high-quality public school system that exists only in Gen. Powell's memory.,1807838660,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4133533691 , 106793222 , 7510 , WSJ , DWJNJ000000020160801ec810000a", News," Aug 1, 2016",0099-9660, English, English, A.10," New York, N.Y.","Aug 1, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1807838660?accountid=14496, A.10," Citizenship , Immigration policy , Decades",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=What+Would+the+Powells+Experience+Today%3F&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-08-01&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"IMMIGRATION WATCH; Alone in the U.S., they persevered; Immigrants recount hardships -- and triumphs -- after arriving as minors without their parents.","  Here are their stories, which have been lightly edited for length and clarity: -- Henry Garcia Country: Guatemala Age at entry: 15 I learned basic English in less than two years, and I'm a cook now. Melody Klingenfuss Arteaga Country: Guatemala Age at entry: 9 I traveled from San Cristobal Frontera, Jutiapa, Guatemala, at the age of 9.",1807840612,Newspapers," Weinberg, Tessa
Weinberg
Tessa
TESSA WEINBERG , Gerson, Daniela
Gerson
Daniela
DANIELA GERSON , Weinberg, Tessa
Weinberg
Tessa
TESSA WEINBERG , Gerson, Daniela
Gerson
Daniela
DANIELA GERSON",,, (Copyright (c) 2016 Los Angeles Times)," 4133544601 , 106795422 , 7683 , ANGE , LATM2016080120633", News," Aug 1, 2016",0458-3035, English, English, B.2," Los Angeles, Calif.","Aug 1, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1807840612?accountid=14496, B.2," Age , Secondary schools , Community colleges , Morocco , Guatemala , United States--US"," UNITED STATES , IMMIGRANTS , MINORS , EDUCATION",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=IMMIGRATION+WATCH%3B+Alone+in+the+U.S.%2C+they+persevered%3B+Immigrants+recount+hardships+--+and+triumphs+--+after+arriving+as+minors+without+their+parents.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-08-01&amp;volume=&amp;issue=&amp;spage=B.2&amp;au=Weinberg%2C+Tessa%3BGerson%2C+Daniela&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
DIAMONDS HAVE IT ROUGH; Downtown L.A.'s jewelry district struggles to survive as rents rise and consumer tastes change,"  The jewelry district was ideal for entrepreneurial immigrants, recalled Peklar Pilavjian, owner of the St. Vincent Jewelry Center and a diamond dealer by trade. Between 1997 and 2015, property values in downtown L.A. increased by 224%, according to a 2015 report by the Downtown Center Business Improvement District.",1807840637,Newspapers," Agrawal, Nina
Agrawal
Nina
Nina Agrawal , Agrawal, Nina
Agrawal
Nina
Nina Agrawal",,, (Copyright (c) 2016 Los Angeles Times)," 4133544491 , 106795422 , 7683 , ANGE , LATM2016080120644", News," Aug 1, 2016",0458-3035, English, English, A.1," Los Angeles, Calif.","Aug 1, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1807840637?accountid=14496, A.1," Jewelry stores , Affluence , Baby boomers , Consumers , Jewelry industry , Rents"," DOWNTOWN (LOS ANGELES) , JEWELRY INDUSTRY , RETAIL SALES",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=DIAMONDS+HAVE+IT+ROUGH%3B+Downtown+L.A.%27s+jewelry+district+struggles+to+survive+as+rents+rise+and+consumer+tastes+change&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-08-01&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Agrawal%2C+Nina&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Error may remove licenses,"  Young said that at the same time the agency was conducting an audit of nearly 188,000 commercial driver's licenses and learner's permits, the Federal Motor Carrier Safety Administration told officials about a commercial-license holder who did not have the proper documentation.",1807841472,Newspapers," Hernandez, Arelis R
Hernandez
R
Arelis
Arelis R Hernandez , Hernandez, Arelis R
Hernandez
R
Arelis
Arelis R Hernandez",,," (Copyright The Washington Post Company, Aug 1, 2016)"," 4133552001 , 106793372 , 7653 , TWP , WPXXWP20160801Errormayremovelicenses8e124958", News," Aug 1, 2016",0190-8286, English, English, B.4," Washington, D.C.","Aug 1, 2016",The Washington Post,2016,https://search.proquest.com/docview/1807841472?accountid=14496, B.4," Drivers licenses , Trucking industry , Licenses , Citizenship , National security , Maryland , El Salvador , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Error+may+remove+licenses&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-08-01&amp;volume=&amp;issue=&amp;spage=B.4&amp;au=Hernandez%2C+Arelis+R&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Fairfax targets drivers with out-of-state plates,"  Virginia's largest jurisdiction is cracking down on local residents and businesses whose cars are registered out of state - a problem that officials attribute to the commonwealth's property tax on cars and its refusal to issue driver's licenses to immigrants in the country illegally. Since July 2015, Fairfax officials have identified 2,300 incorrectly registered vehicles - 742 with Maryland plates - and recovered about $600,000 in unpaid vehicle property taxes. State Sen. Scott A. Surovell (D-Fairfax), whose district in eastern Fairfax County and portions of Prince William County has a large immigrant population, said constituents have told him that they go to Maryland to obtain driver's licenses and state identification.",1807841473,Newspapers," Olivo, Antonio
Olivo
Antonio
Antonio Olivo , Olivo, Antonio
Olivo
Antonio
Antonio Olivo",,," (Copyright The Washington Post Company, Aug 1, 2016)"," 4133551581 , 106793372 , 7653 , TWP , WPXXWP20160801Fairfaxtargetsdriverswithoutofstateplate3848d482", News," Aug 1, 2016",0190-8286, English, English, B.4," Washington, D.C.","Aug 1, 2016",The Washington Post,2016,https://search.proquest.com/docview/1807841473?accountid=14496, B.4," Drivers licenses , REAL ID Act 2005-US , Licenses , Aliens , Vehicles , Tax rates , Property taxes , Virginia , Maryland", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Fairfax+targets+drivers+with+out-of-state+plates&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-08-01&amp;volume=&amp;issue=&amp;spage=B.4&amp;au=Olivo%2C+Antonio&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Mogul's feud with family is a new sign of divide,"  Here were the parents of a fallen U.S. Army captain, still deep in mourning and palpably proud to be Americans; and here were Muslim immigrants from Pakistan, keenly aware of their uncomfortable place at the center of this year's presidential campaign; and here was a pocket Constitution, in recent years a popular giveaway for conservative and evangelical groups; and here was a hijab, the Muslim head covering that has become a shorthand for the debate over Islam's place in the Western world.",1807841486,Newspapers," Fisher, Marc
Fisher
Marc
Marc Fisher , Fisher, Marc
Fisher
Marc
Marc Fisher",,," (Copyright The Washington Post Company, Aug 1, 2016)"," 4133551951 , 106793372 , 7653 , TWP , WPXXWP20160801Mogulsfeudwithfamilyisanewsignofdivide806e490c", News," Aug 1, 2016",0190-8286, English, English, A.6," Washington, D.C.","Aug 1, 2016",The Washington Post,2016,https://search.proquest.com/docview/1807841486?accountid=14496, A.6," Political conventions , Presidential elections , Political campaigns , Candidates , Nominations , Suicide bombings , Clinton, Hillary", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Mogul%27s+feud+with+family+is+a+new+sign+of+divide&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-08-01&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Fisher%2C+Marc&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
