Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
"California, Trump on a collision course; Leaders across state vow to fight plans by the president-elect to deport thousands who are in U.S. illegally.","  Trump made illegal immigration a central issue of his campaign, arguing that people here without proper documentation are a drain on the economy and take jobs away from U.S. citizens.",1838380274,Newspapers," Easter, Makeda
Easter
Makeda
Makeda Easter , Smith, Dakota
Smith
Dakota
Dakota Smith , Easter, Makeda
Easter
Makeda
Makeda Easter , Smith, Dakota
Smith
Dakota
Dakota Smith",,, (Copyright (c) 2016 Los Angeles Times)," 4246771481 , 108999172 , 7683 , ANGE , LATM2016111230467", News," Nov 12, 2016",0458-3035, English, English, B.1," Los Angeles, Calif.","Nov 12, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1838380274?accountid=14496, B.1," Immigration policy , Demonstrations & protests , Aliens , Local elections , California , United States--US , Mexico , Los Angeles County California"," CALIFORNIA , IMMIGRATION , ILLEGAL IMMIGRANTS , DEPORTATION , POLITICS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=California%2C+Trump+on+a+collision+course%3B+Leaders+across+state+vow+to+fight+plans+by+the+president-elect+to+deport+thousands+who+are+in+U.S.+illegally.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-11-12&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Easter%2C+Makeda%3BSmith%2C+Dakota&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Shock of Trump's election drives youth to activism,"  Across the country, this week's presidential election has ignited an unexpected civics lesson for thousands of Americans so unwilling to accept its outcome that they have been flowing into the streets -- carrying banners, shouting protests, and in Portland, Ore., on Thursday night, smashing windows and lighting a trash bin on fire.",1838380305,Newspapers," Demick, Barbara
Demick
Barbara
Barbara Demick , Pearce, Matt
Pearce
Matt
Matt Pearce , Elmahrek, Adam
Elmahrek
Adam
Adam Elmahrek , Demick, Barbara
Demick
Barbara
Barbara Demick , Pearce, Matt
Pearce
Matt
Matt Pearce , Elmahrek, Adam
Elmahrek
Adam
Adam Elmahrek",,, (Copyright (c) 2016 Los Angeles Times)," 4246771791 , 108999172 , 7683 , ANGE , LATM2016111230436", News," Nov 12, 2016",0458-3035, English, English, A.1," Los Angeles, Calif.","Nov 12, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1838380305?accountid=14496, A.1," Students , Demonstrations & protests , Local elections , Presidential elections"," TRUMP, DONALD J , PRESIDENTIAL ELECTIONS (2016) , DEMONSTRATIONS , YOUTH , POLITICAL ACTIVISM",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Shock+of+Trump%27s+election+drives+youth+to+activism&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-11-12&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Demick%2C+Barbara%3BPearce%2C+Matt%3BElmahrek%2C+Adam&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"REVIEW --- Weekend Confidential: Tony Bennett --- The 90-year-old singer on his biggest hit, his rocky times and his love of art","  Born Anthony Dominick Benedetto in the New York City borough of Queens just before the Great Depression, Mr. Bennett grew up in a small apartment with a single coal-burning stove for heat. Mr. Bennett wanted to stick to slower music in the style of Frank Sinatra and Nat King Cole, while his label wanted him to sing contemporary pop songs.",1838389639,Newspapers," Wolfe, Alexandra
Wolfe
Alexandra
Alexandra Wolfe , Wolfe, Alexandra
Wolfe
Alexandra
Alexandra Wolfe",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4246797641 , 108999042 , 7510 , WSJ , DWJNJ000000020161112ecbc00010", Feature," Nov 12, 2016",0099-9660, English, English, C.11," New York, N.Y.","Nov 12, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1838389639?accountid=14496, C.11," Singers , Bennett, Tony",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=REVIEW+---+Weekend+Confidential%3A+Tony+Bennett+---+The+90-year-old+singer+on+his+biggest+hit%2C+his+rocky+times+and+his+love+of+art&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-11-12&amp;volume=&amp;issue=&amp;spage=C.11&amp;au=Wolfe%2C+Alexandra&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
REVIEW --- The Origins of the Trump Revolution --- Labor's Long Fall,"  Lesbian, gay, bisexual and transgender citizens have the Human Rights Campaign, Glaad, the National Gay and Lesbian Task Force and a plethora of local bodies.",1838391840,Newspapers," Kazin, Michael
Kazin
Michael
Michael Kazin , Kazin, Michael
Kazin
Michael
Michael Kazin",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4246800671 , 108999042 , 7510 , WSJ , DWJNJ000000020161112ecbc0001l", Commentary," Nov 12, 2016",0099-9660, English, English, C.1," New York, N.Y.","Nov 12, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1838391840?accountid=14496, C.1," Community , Institutionalism , Presidential elections , Voter behavior , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=REVIEW+---+The+Origins+of+the+Trump+Revolution+---+Labor%27s+Long+Fall&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-11-12&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Kazin%2C+Michael&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Where Are the Visas for the Afghans Who Helped American GIs?,"  The Afghan Special Immigrant Visa program, traditionally a popular and bipartisan measure, provides a path for Afghans who worked as interpreters or in other critical positions for U.S. military forces and diplomats to seek refuge in the U.S. Because of their service to our country, these Afghans face extreme persecution and constant danger. [...]this year, Congress has reauthorized the SIV program with little controversy.",1838395166,Newspapers," Goldrosen, Juliana
Goldrosen
Juliana
Juliana Goldrosen; Ari Hoffman , Hoffman, Ari
Hoffman
Ari , Goldrosen, Juliana
Goldrosen
Juliana
Juliana Goldrosen , Hoffman, Ari
Hoffman
Ari
Ari Hoffman",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4246801531 , 108999042 , 7510 , WSJ , DWJNJ000000020161112ecbc0002d", Commentary," Nov 12, 2016",0099-9660, English, English, A.13," New York, N.Y.","Nov 12, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1838395166?accountid=14496, A.13," Passports & visas , Interpreters , United States--US , Afghanistan",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Where+Are+the+Visas+for+the+Afghans+Who+Helped+American+GIs%3F&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-11-12&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Goldrosen%2C+Juliana%3BHoffman%2C+Ari&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
City News: From Small Port to Bustling Metropolis --- The Museum of the City of New York looks back at local history and ahead to the future,"  A pair of silver candlesticks, one pierced by a bullet, tell the dramatic story of an immigrant family that fled Kiev during a surge in anti-Semitic violence. Amid the heat of the jazz age and the Harlem Renaissance, the stock market crash forced some New Yorkers to seek food and shelter from charities such as the Salvation Army, which collected donations in barrels like one on display.",1838397015,Newspapers," Smith, Jennifer
Smith
Jennifer
Jennifer Smith , Smith, Jennifer
Smith
Jennifer
Jennifer Smith",," Museum of the City of New York
712110"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4246807001 , 108999042 , 7510 , WSJ , DWJNJ000000020161112ecbc0002v", Feature," Nov 12, 2016",0099-9660, English, English, A.16," New York, N.Y.","Nov 12, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1838397015?accountid=14496, A.16," Museum exhibits , New York City New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=City+News%3A+From+Small+Port+to+Bustling+Metropolis+---+The+Museum+of+the+City+of+New+York+looks+back+at+local+history+and+ahead+to+the+future&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-11-12&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Smith%2C+Jennifer&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Meet Pro-Growth Trump,"  Mr. Trump, as Wednesday's stock-market rally indicated, has gotten off to a good start reassuring economic decision makers that the world hasn't ended. There remains an overhang of uncertainty due to the debt problems of Europe, China and Japan -- which could bloom into a global financial crisis at any minute.",1838397019,Newspapers," Jenkins, Holman W, Jr
Jenkins
W
Holman
Jr
Holman W. Jenkins Jr. , Jenkins, Holman W, Jr
Jenkins
W
Holman
Jr
Holman W. Jenkins Jr.",," Republican Party
813940"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4246806831 , 108999042 , 7510 , WSJ , DWJNJ000000020161112ecbc0002e", Commentary," Nov 12, 2016",0099-9660, English, English, A.13," New York, N.Y.","Nov 12, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1838397019?accountid=14496, A.13," Economic policy , Election results , Presidential elections , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Meet+Pro-Growth+Trump&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-11-12&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Jenkins%2C+Holman+W%2C+Jr&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Christie Dropped As Head of Transition,"  Mr. Christie will remain on the transition team's executive committee as one of six vice chairmen, along with Mr. Sessions, former Republican presidential candidate Ben Carson, retired Lt. Gen. Michael Flynn, former House Speaker Newt Gingrich, and former New York Mayor Rudy Giuliani.",1838398645,Newspapers," Bender, Michael C
Bender
C
Michael
Michael C. Bender , Bender, Michael C
Bender
C
Michael
Michael C. Bender",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4246807331 , 108999042 , 7510 , WSJ , DWJNJ000000020161112ecbc00039", News," Nov 12, 2016",0099-9660, English, English, A.1," New York, N.Y.","Nov 12, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1838398645?accountid=14496, A.1," Political leadership , Christie, Christopher J , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Christie+Dropped+As+Head+of+Transition&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-11-12&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Bender%2C+Michael+C&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The Places That Made Trump --- Rust Belt counties in economic and social decline rallied to candidate's message of restoration,"  A plan in the mid-2000s to capitalize on computer-network technology and turn the county into ""Wall Street West"" proved a bust after few financial firms moved back-office processing to the area. Church attendance is downsince 2000, opioid addiction is up, and civic organizations like the Rotary Club and the Masons have trouble recruiting young members, say local residents.",1838398653,Newspapers," Davis, Bob
Davis
Bob
Bob Davis; John W. Miller , Miller, John W
Miller
W
John , Davis, Bob
Davis
Bob
Bob Davis , Miller, John W
Miller
W
John
John W. Miller",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4246807341 , 108999042 , 7510 , WSJ , DWJNJ000000020161112ecbc0003a", News," Nov 12, 2016",0099-9660, English, English, A.1," New York, N.Y.","Nov 12, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1838398653?accountid=14496, A.1," Presidential elections , Voter behavior , Pennsylvania , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Places+That+Made+Trump+---+Rust+Belt+counties+in+economic+and+social+decline+rallied+to+candidate%27s+message+of+restoration&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-11-12&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Davis%2C+Bob%3BMiller%2C+John+W&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump Signals Shift on Obamacare,"  On health care, Mr. Trump said a big reason for his shift from his call for an all-out repeal was the meeting at the White House with Mr. Obama, who, he said, suggested areas of the Affordable Care Act, widely known as Obamacare, to preserve.",1838398687,Newspapers," Langley, Monica
Langley
Monica
Monica Langley; Gerard Baker , Baker, Gerard
Baker
Gerard , Langley, Monica
Langley
Monica
Monica Langley , Baker, Gerard
Baker
Gerard
Gerard Baker",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4246807321 , 108999042 , 7510 , WSJ , DWJNJ000000020161112ecbc00038", News," Nov 12, 2016",0099-9660, English, English, A.1," New York, N.Y.","Nov 12, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1838398687?accountid=14496, A.1," Insurance policies , Patient Protection & Affordable Care Act 2010-US , Health care policy , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump+Signals+Shift+on+Obamacare&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-11-12&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Langley%2C+Monica%3BBaker%2C+Gerard&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Obituaries,"  In the late 1970s, Mr. Merlo became an early champion of oriented strand board, or OSB, made from chips of wood pressed together with resin, allowing use of scraps that otherwise would be wasted. Builders and other timber companies initially were skeptical, but OSB now accounts for nearly 80% of the structural panels in new homes, according to APA, a trade group for engineered wood.",1838401802,Newspapers," Hagerty, James R
Hagerty
R
James
James R. Hagerty , Hagerty, James R
Hagerty
R
James
James R. Hagerty",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4246810821 , 108999042 , 7510 , WSJ , DWJNJ000000020161112ecbc0003l", Obituary," Nov 12, 2016",0099-9660, English, English, A.7," New York, N.Y.","Nov 12, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1838401802?accountid=14496, A.7," Deaths , Merlo, Harry A , Rowan, Rena , Paterakis, John",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Obituaries&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-11-12&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=Hagerty%2C+James+R&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
