subjects_source,Freq,source,prop
Commodity prices,3,Wall Street Journal,3.1749391469996824e-4
Community,3,Wall Street Journal,3.1749391469996824e-4
Connecticut,3,Wall Street Journal,3.1749391469996824e-4
Constitutional amendments,3,Wall Street Journal,3.1749391469996824e-4
Constitutional law,3,Wall Street Journal,3.1749391469996824e-4
Construction industry,3,Wall Street Journal,3.1749391469996824e-4
Consumer behavior,3,Wall Street Journal,3.1749391469996824e-4
Consumer spending,3,Wall Street Journal,3.1749391469996824e-4
Costs,3,Wall Street Journal,3.1749391469996824e-4
Crime prevention,3,Wall Street Journal,3.1749391469996824e-4
"Deal, Nathan",3,Wall Street Journal,3.1749391469996824e-4
Democracy,3,Wall Street Journal,3.1749391469996824e-4
Denmark,3,Wall Street Journal,3.1749391469996824e-4
Detention centers,3,Wall Street Journal,3.1749391469996824e-4
Development banks,3,Wall Street Journal,3.1749391469996824e-4
Displaced persons,3,Wall Street Journal,3.1749391469996824e-4
Districts,3,Wall Street Journal,3.1749391469996824e-4
Dow Jones averages,3,Wall Street Journal,3.1749391469996824e-4
Economic summit conferences,3,Wall Street Journal,3.1749391469996824e-4
Editorials -- Japan,3,Wall Street Journal,3.1749391469996824e-4
"Editorials -- Obama, Barack",3,Wall Street Journal,3.1749391469996824e-4
El Salvador,3,Wall Street Journal,3.1749391469996824e-4
Election districts,3,Wall Street Journal,3.1749391469996824e-4
Elections -- Australia,3,Wall Street Journal,3.1749391469996824e-4
Elections -- Switzerland,3,Wall Street Journal,3.1749391469996824e-4
Ellis Island,3,Wall Street Journal,3.1749391469996824e-4
"Erdogan, Recep Tayyip",3,Wall Street Journal,3.1749391469996824e-4
"Espaillat, Adriano D",3,Wall Street Journal,3.1749391469996824e-4
Evangelicalism,3,Wall Street Journal,3.1749391469996824e-4
Experiments,3,Wall Street Journal,3.1749391469996824e-4
Federal state relations,3,Wall Street Journal,3.1749391469996824e-4
Flushing-Queens NY,3,Wall Street Journal,3.1749391469996824e-4
Foreign investment,3,Wall Street Journal,3.1749391469996824e-4
Freedom of speech,3,Wall Street Journal,3.1749391469996824e-4
Geopolitics,3,Wall Street Journal,3.1749391469996824e-4
"Gillard, Julia",3,Wall Street Journal,3.1749391469996824e-4
"Gingrich, Newt",3,Wall Street Journal,3.1749391469996824e-4
Global warming,3,Wall Street Journal,3.1749391469996824e-4
Guatemala,3,Wall Street Journal,3.1749391469996824e-4
Hawaii,3,Wall Street Journal,3.1749391469996824e-4
Heard on the street (wsj),3,Wall Street Journal,3.1749391469996824e-4
Hispanic culture,3,Wall Street Journal,3.1749391469996824e-4
Historic buildings & sites,3,Wall Street Journal,3.1749391469996824e-4
Historic preservation,3,Wall Street Journal,3.1749391469996824e-4
Holocaust,3,Wall Street Journal,3.1749391469996824e-4
Home ownership,3,Wall Street Journal,3.1749391469996824e-4
Housing developments,3,Wall Street Journal,3.1749391469996824e-4
Human capital,3,Wall Street Journal,3.1749391469996824e-4
Idaho,3,Wall Street Journal,3.1749391469996824e-4
Indiana,3,Wall Street Journal,3.1749391469996824e-4
Industrial development,3,Wall Street Journal,3.1749391469996824e-4
Investigations,3,Wall Street Journal,3.1749391469996824e-4
Investment policy,3,Wall Street Journal,3.1749391469996824e-4
Judaism,3,Wall Street Journal,3.1749391469996824e-4
"Kasich, John R",3,Wall Street Journal,3.1749391469996824e-4
"Koch, Edward I",3,Wall Street Journal,3.1749391469996824e-4
Kurds,3,Wall Street Journal,3.1749391469996824e-4
"Kuroda, Haruhiko",3,Wall Street Journal,3.1749391469996824e-4
Language,3,Wall Street Journal,3.1749391469996824e-4
Las Vegas Nevada,3,Wall Street Journal,3.1749391469996824e-4
Layoffs,3,Wall Street Journal,3.1749391469996824e-4
Local elections -- New York City New York,3,Wall Street Journal,3.1749391469996824e-4
Luxury homes,3,Wall Street Journal,3.1749391469996824e-4
"Macron, Emmanuel",3,Wall Street Journal,3.1749391469996824e-4
Medicare,3,Wall Street Journal,3.1749391469996824e-4
Minimum wage,3,Wall Street Journal,3.1749391469996824e-4
Minors,3,Wall Street Journal,3.1749391469996824e-4
"Modi, Narendra",3,Wall Street Journal,3.1749391469996824e-4
Myanmar (Burma),3,Wall Street Journal,3.1749391469996824e-4
Nazi era,3,Wall Street Journal,3.1749391469996824e-4
"Noda, Yoshihiko",3,Wall Street Journal,3.1749391469996824e-4
North Carolina,3,Wall Street Journal,3.1749391469996824e-4
Nurses,3,Wall Street Journal,3.1749391469996824e-4
Oregon,3,Wall Street Journal,3.1749391469996824e-4
Palestinians,3,Wall Street Journal,3.1749391469996824e-4
"Paul, Rand",3,Wall Street Journal,3.1749391469996824e-4
Pharmaceutical industry,3,Wall Street Journal,3.1749391469996824e-4
Pilot projects,3,Wall Street Journal,3.1749391469996824e-4
Police brutality,3,Wall Street Journal,3.1749391469996824e-4
Political alliances,3,Wall Street Journal,3.1749391469996824e-4
Population density,3,Wall Street Journal,3.1749391469996824e-4
Prices,3,Wall Street Journal,3.1749391469996824e-4
Prison administration,3,Wall Street Journal,3.1749391469996824e-4
Prison overcrowding,3,Wall Street Journal,3.1749391469996824e-4
Private sector,3,Wall Street Journal,3.1749391469996824e-4
Product introduction,3,Wall Street Journal,3.1749391469996824e-4
Professional soccer,3,Wall Street Journal,3.1749391469996824e-4
Progressivism,3,Wall Street Journal,3.1749391469996824e-4
Property taxes,3,Wall Street Journal,3.1749391469996824e-4
Prostitution,3,Wall Street Journal,3.1749391469996824e-4
Public safety,3,Wall Street Journal,3.1749391469996824e-4
Quality of life,3,Wall Street Journal,3.1749391469996824e-4
Racism,3,Wall Street Journal,3.1749391469996824e-4
Regulation,3,Wall Street Journal,3.1749391469996824e-4
Religious persecution,3,Wall Street Journal,3.1749391469996824e-4
Religious right,3,Wall Street Journal,3.1749391469996824e-4
Research & development--R&D,3,Wall Street Journal,3.1749391469996824e-4
Resignations,3,Wall Street Journal,3.1749391469996824e-4
Retirement benefits,3,Wall Street Journal,3.1749391469996824e-4
Robbery,3,Wall Street Journal,3.1749391469996824e-4
Rule of law,3,Wall Street Journal,3.1749391469996824e-4
Sales,3,Wall Street Journal,3.1749391469996824e-4
Saudi Arabia,3,Wall Street Journal,3.1749391469996824e-4
Schools,3,Wall Street Journal,3.1749391469996824e-4
"Schumer, Charles E",3,Wall Street Journal,3.1749391469996824e-4
Securities markets,3,Wall Street Journal,3.1749391469996824e-4
Social change,3,Wall Street Journal,3.1749391469996824e-4
Social classes,3,Wall Street Journal,3.1749391469996824e-4
Social integration,3,Wall Street Journal,3.1749391469996824e-4
Somalia,3,Wall Street Journal,3.1749391469996824e-4
Spanish language,3,Wall Street Journal,3.1749391469996824e-4
Target markets,3,Wall Street Journal,3.1749391469996824e-4
Tax credits,3,Wall Street Journal,3.1749391469996824e-4
Tax revenues,3,Wall Street Journal,3.1749391469996824e-4
Taxation,3,Wall Street Journal,3.1749391469996824e-4
Teachers,3,Wall Street Journal,3.1749391469996824e-4
Towns,3,Wall Street Journal,3.1749391469996824e-4
Trade deficit,3,Wall Street Journal,3.1749391469996824e-4
Urban planning,3,Wall Street Journal,3.1749391469996824e-4
Venezuela,3,Wall Street Journal,3.1749391469996824e-4
Volunteers,3,Wall Street Journal,3.1749391469996824e-4
Voting rights,3,Wall Street Journal,3.1749391469996824e-4
Welfare,3,Wall Street Journal,3.1749391469996824e-4
Womens health,3,Wall Street Journal,3.1749391469996824e-4
Workforce,3,Wall Street Journal,3.1749391469996824e-4
World War II,3,Wall Street Journal,3.1749391469996824e-4
Xenophobia,3,Wall Street Journal,3.1749391469996824e-4
Year in review,3,Wall Street Journal,3.1749391469996824e-4
Zoning,3,Wall Street Journal,3.1749391469996824e-4
Abortion,2,Wall Street Journal,2.1166260979997884e-4
Academic achievement,2,Wall Street Journal,2.1166260979997884e-4
Acquittals & mistrials,2,Wall Street Journal,2.1166260979997884e-4
Advocacy,2,Wall Street Journal,2.1166260979997884e-4
Afghanistan,2,Wall Street Journal,2.1166260979997884e-4
Agreements,2,Wall Street Journal,2.1166260979997884e-4
American history,2,Wall Street Journal,2.1166260979997884e-4
Anniversaries,2,Wall Street Journal,2.1166260979997884e-4
Antitrust,2,Wall Street Journal,2.1166260979997884e-4
Apartment buildings,2,Wall Street Journal,2.1166260979997884e-4
Apartments,2,Wall Street Journal,2.1166260979997884e-4
Appointments & personnel changes,2,Wall Street Journal,2.1166260979997884e-4
Appropriations,2,Wall Street Journal,2.1166260979997884e-4
Archaeology,2,Wall Street Journal,2.1166260979997884e-4
Armenia,2,Wall Street Journal,2.1166260979997884e-4
Art,2,Wall Street Journal,2.1166260979997884e-4
Art history,2,Wall Street Journal,2.1166260979997884e-4
Automobiles,2,Wall Street Journal,2.1166260979997884e-4
Awards & honors,2,Wall Street Journal,2.1166260979997884e-4
Babies,2,Wall Street Journal,2.1166260979997884e-4
Baghdad Iraq,2,Wall Street Journal,2.1166260979997884e-4
Bankruptcy,2,Wall Street Journal,2.1166260979997884e-4
"Beck, Glenn",2,Wall Street Journal,2.1166260979997884e-4
Behavior,2,Wall Street Journal,2.1166260979997884e-4
Benedict XVI (Pope),2,Wall Street Journal,2.1166260979997884e-4
"Bennet, Michael",2,Wall Street Journal,2.1166260979997884e-4
Bilingual education,2,Wall Street Journal,2.1166260979997884e-4
"Bing, Dave",2,Wall Street Journal,2.1166260979997884e-4
Birth rate,2,Wall Street Journal,2.1166260979997884e-4
Blood banks,2,Wall Street Journal,2.1166260979997884e-4
Bond issues,2,Wall Street Journal,2.1166260979997884e-4
Brain drain,2,Wall Street Journal,2.1166260979997884e-4
"Brat, David",2,Wall Street Journal,2.1166260979997884e-4
Bronx New York,2,Wall Street Journal,2.1166260979997884e-4
Business closings,2,Wall Street Journal,2.1166260979997884e-4
Campaign contributions,2,Wall Street Journal,2.1166260979997884e-4
Camps,2,Wall Street Journal,2.1166260979997884e-4
Censuses,2,Wall Street Journal,2.1166260979997884e-4
Central business districts,2,Wall Street Journal,2.1166260979997884e-4
Church & state,2,Wall Street Journal,2.1166260979997884e-4
City ordinances,2,Wall Street Journal,2.1166260979997884e-4
Civil rights,2,Wall Street Journal,2.1166260979997884e-4
Civil rights movement,2,Wall Street Journal,2.1166260979997884e-4
Civilians,2,Wall Street Journal,2.1166260979997884e-4
Civilization,2,Wall Street Journal,2.1166260979997884e-4
Climate change,2,Wall Street Journal,2.1166260979997884e-4
"Clinton, Bill",2,Wall Street Journal,2.1166260979997884e-4
Clothing,2,Wall Street Journal,2.1166260979997884e-4
Coal mining,2,Wall Street Journal,2.1166260979997884e-4
College presidents,2,Wall Street Journal,2.1166260979997884e-4
Colonies & territories,2,Wall Street Journal,2.1166260979997884e-4
Community centers,2,Wall Street Journal,2.1166260979997884e-4
Community colleges,2,Wall Street Journal,2.1166260979997884e-4
Community relations,2,Wall Street Journal,2.1166260979997884e-4
Community support,2,Wall Street Journal,2.1166260979997884e-4
Commuting,2,Wall Street Journal,2.1166260979997884e-4
Congressional elections -- California,2,Wall Street Journal,2.1166260979997884e-4
Congressional elections -- Nevada,2,Wall Street Journal,2.1166260979997884e-4
Congressional elections -- Virginia,2,Wall Street Journal,2.1166260979997884e-4
Congressional hearings,2,Wall Street Journal,2.1166260979997884e-4
Congressional investigations,2,Wall Street Journal,2.1166260979997884e-4
Consolidation,2,Wall Street Journal,2.1166260979997884e-4
Corporate taxes,2,Wall Street Journal,2.1166260979997884e-4
Corruption in government,2,Wall Street Journal,2.1166260979997884e-4
Counterfeiting,2,Wall Street Journal,2.1166260979997884e-4
Counties,2,Wall Street Journal,2.1166260979997884e-4
County executives,2,Wall Street Journal,2.1166260979997884e-4
Crime,2,Wall Street Journal,2.1166260979997884e-4
Crimea,2,Wall Street Journal,2.1166260979997884e-4
Criminals,2,Wall Street Journal,2.1166260979997884e-4
"Cruz, Ted",2,Wall Street Journal,2.1166260979997884e-4
Cultural heritage,2,Wall Street Journal,2.1166260979997884e-4
Cultural relations,2,Wall Street Journal,2.1166260979997884e-4
Cultural values,2,Wall Street Journal,2.1166260979997884e-4
Currency,2,Wall Street Journal,2.1166260979997884e-4
Cyclones,2,Wall Street Journal,2.1166260979997884e-4
Data bases,2,Wall Street Journal,2.1166260979997884e-4
Defense spending,2,Wall Street Journal,2.1166260979997884e-4
Demolition,2,Wall Street Journal,2.1166260979997884e-4
Diaspora,2,Wall Street Journal,2.1166260979997884e-4
Disease control,2,Wall Street Journal,2.1166260979997884e-4
"Dolan, Timothy",2,Wall Street Journal,2.1166260979997884e-4
Dominican Republic,2,Wall Street Journal,2.1166260979997884e-4
Down payments,2,Wall Street Journal,2.1166260979997884e-4
Drinking water,2,Wall Street Journal,2.1166260979997884e-4
"Earnest, Josh",2,Wall Street Journal,2.1166260979997884e-4
Ebola virus,2,Wall Street Journal,2.1166260979997884e-4
Economic conditions -- Europe,2,Wall Street Journal,2.1166260979997884e-4
Economic conditions -- Mexico,2,Wall Street Journal,2.1166260979997884e-4
Economic conditions -- South Africa,2,Wall Street Journal,2.1166260979997884e-4
Economics,2,Wall Street Journal,2.1166260979997884e-4
Economists,2,Wall Street Journal,2.1166260979997884e-4
Editorials -- Apportionment,2,Wall Street Journal,2.1166260979997884e-4
Education policy,2,Wall Street Journal,2.1166260979997884e-4
Educational attainment,2,Wall Street Journal,2.1166260979997884e-4
Educational vouchers,2,Wall Street Journal,2.1166260979997884e-4
"Einstein, Albert (1879-1955)",2,Wall Street Journal,2.1166260979997884e-4
Elections -- Singapore,2,Wall Street Journal,2.1166260979997884e-4
Elections -- Spain,2,Wall Street Journal,2.1166260979997884e-4
Elections -- United Kingdom--UK,2,Wall Street Journal,2.1166260979997884e-4
Electronic funds transfer systems--EFTS,2,Wall Street Journal,2.1166260979997884e-4
Elementary schools,2,Wall Street Journal,2.1166260979997884e-4
Emergency medical care,2,Wall Street Journal,2.1166260979997884e-4
Emerging markets,2,Wall Street Journal,2.1166260979997884e-4
Employee benefits,2,Wall Street Journal,2.1166260979997884e-4
Employees,2,Wall Street Journal,2.1166260979997884e-4
Employment discrimination,2,Wall Street Journal,2.1166260979997884e-4
England,2,Wall Street Journal,2.1166260979997884e-4
English as a second language--ESL,2,Wall Street Journal,2.1166260979997884e-4
Enterprise zones,2,Wall Street Journal,2.1166260979997884e-4
Epidemics,2,Wall Street Journal,2.1166260979997884e-4
Equal rights,2,Wall Street Journal,2.1166260979997884e-4
Euro,2,Wall Street Journal,2.1166260979997884e-4
Evacuations & rescues,2,Wall Street Journal,2.1166260979997884e-4
Evictions,2,Wall Street Journal,2.1166260979997884e-4
Expansion,2,Wall Street Journal,2.1166260979997884e-4
Explosions,2,Wall Street Journal,2.1166260979997884e-4
Family income,2,Wall Street Journal,2.1166260979997884e-4
Famine,2,Wall Street Journal,2.1166260979997884e-4
Farms,2,Wall Street Journal,2.1166260979997884e-4
Farmworkers,2,Wall Street Journal,2.1166260979997884e-4
Fascism,2,Wall Street Journal,2.1166260979997884e-4
Federal government,2,Wall Street Journal,2.1166260979997884e-4
Fences,2,Wall Street Journal,2.1166260979997884e-4
Fines & penalties,2,Wall Street Journal,2.1166260979997884e-4
Finland,2,Wall Street Journal,2.1166260979997884e-4
Flags,2,Wall Street Journal,2.1166260979997884e-4
Food programs,2,Wall Street Journal,2.1166260979997884e-4
"Ford, Gerald",2,Wall Street Journal,2.1166260979997884e-4
"Ford, Rob",2,Wall Street Journal,2.1166260979997884e-4
Foreign aid,2,Wall Street Journal,2.1166260979997884e-4
Foreign exchange rates,2,Wall Street Journal,2.1166260979997884e-4
Freedom of movement,2,Wall Street Journal,2.1166260979997884e-4
Fund raising,2,Wall Street Journal,2.1166260979997884e-4
Gender equity,2,Wall Street Journal,2.1166260979997884e-4
Generations,2,Wall Street Journal,2.1166260979997884e-4
Genetic testing,2,Wall Street Journal,2.1166260979997884e-4
Geography,2,Wall Street Journal,2.1166260979997884e-4
