Title,Abstract,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,documentFeatures,startPage,subjectTerms,subjects,FindACopy,Database
"REVIEW --- Why Anyone Can Be Chinese --- The test should be cultural assimilation, not race","Canadian by birth, with Caucasian physical features, I have lived and worked in China for more than two decades, speak the Chinese language, identify with Chinese culture and am now a permanent resident of China. Both of these instances point to the difficulty with a view that is deeply ingrained in contemporary China and at least implicitly endorsed elsewhere: that to be Chinese is to belong to a race. According to the 2010 census, the country's population of 1.39 billion citizens includes just 1,448 naturalized Chinese. China does not allow dual citizenship, which makes the decision more difficult, but in principle, race is not a barrier to becoming a Chinese citizen. Yan Xuetong, a leading theorist of international relations at Tsinghua University, argues that China should employ more foreigners as public officials and put them on the road to citizenship. The now-discarded one-child policy has created a demographic bulge, with the elderly constituting an ever-growing proportion of the population.",1919056362,Newspapers," Bell, Daniel A
Daniel
Daniel A Bell
Bell
A
Daniel A. Bell",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," DWJNJ000000020170715ed7f0000h , DWJNJ000000020170715ed7f0000h , 7510 , PQ_7510_Jul152017", Commentary," Jul 15, 2017",0099-9660, English, English, C.3," New York, N.Y.","Jul 15, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1919056362?accountid=14496,, C.3," Citizenship , Chinese history , Race , Chinese culture , China , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=REVIEW+---+Why+Anyone+Can+Be+Chinese+---+The+test+should+be+cultural+assimilation%2C+not+race&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-07-15&amp;volume=&amp;issue=&amp;spage=C.3&amp;au=Bell%2C+Daniel+A&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Members of the Fashion Circus,,1919207309,Newspapers," Trebay, Guy
Guy
Guy Trebay
Trebay
Guy Trebay"," Parke & Ronen
448110
541490"," Copyright New York Times Company Jul 16, 2017"," 647497-20170716 , 647497-20170716 , 7818 , PQ_7818_Jul162017", News," Jul 16, 2017",0362-4331, English, English, ST.2," New York, N.Y.","Jul 16, 2017",New York Times,2017,https://search.proquest.com/docview/1919207309?accountid=14496,, ST.2," Fashion models , Jordan , Sudan , England , Texas , New York , Weber, Bruce , Nigeria",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Members+of+the+Fashion+Circus%3A+%5BStyle+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-16&amp;volume=&amp;issue=&amp;spage=ST.2&amp;au=Trebay%2C+Guy&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Gang Murders in the Suburbs,,1919207502,Newspapers," Robbins, Liz
Liz
Liz Robbins
Robbins
Liz Robbins , Rodriguez, Nadia T
Nadia
Nadia T Rodriguez
Rodriguez
T
Nadia T. Rodriguez",," Copyright New York Times Company Jul 16, 2017"," 175412-20170716 , 175412-20170716 , 7818 , PQ_7818_Jul162017", News," Jul 16, 2017",0362-4331, English, English, MB.1," New York, N.Y.","Jul 16, 2017",New York Times,2017,https://search.proquest.com/docview/1919207502?accountid=14496,, MB.1," Parents & parenting , Social conditions & trends , Students , Violent crime , Murders & murder attempts , Gangs , Suburban areas , School districts , United States--US , Long Island New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Gang+Murders+in+the+Suburbs%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-16&amp;volume=&amp;issue=&amp;spage=MB.1&amp;au=Robbins%2C+Liz%3BRodriguez%2C+Nadia+T&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
A war on the census that victimizes California,,1919207609,Newspapers," Leslie, Jacques
Jacques
Jacques Leslie
Leslie
Jacques Leslie"," National Head Start Association
624120
624410
813910 , Government Accountability Office
921130 , Bureau of the Census
926110"," Copyright Los Angeles Times Jul 16, 2017"," 7683 , PQ_7683_Jul162017 , LATMLATM2017071616815 , LATMLATM2017071616815", Opinions," Jul 16, 2017",0458-3035, English, English, A.19," Los Angeles, Calif.","Jul 16, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1919207609?accountid=14496,, A.19," Election results , Accuracy , Highway construction , Politics , Census of Population , California , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=A+war+on+the+census+that+victimizes+California&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-07-16&amp;volume=&amp;issue=&amp;spage=A.19&amp;au=Leslie%2C+Jacques&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"In the Room, A Practitioner In Dark Arts",,1919208146,Newspapers," Higgins, Andrew
Andrew
Andrew Higgins
Higgins
Andrew Higgins , Kramer, Andrew E
Andrew
Andrew E Kramer
Kramer
E
Andrew E. Kramer",," Copyright New York Times Company Jul 16, 2017"," 691259-20170716 , 691259-20170716 , 7818 , PQ_7818_Jul162017", News," Jul 16, 2017",0362-4331, English, English, A.1," New York, N.Y.","Jul 16, 2017",New York Times,2017,https://search.proquest.com/docview/1919208146?accountid=14496,, A.1," Journalism , Journalists , Corruption , Reporters , Electronic mail systems , Internet crime , Political campaigns , State courts , Presidential elections , Defamation , Lobbyists , Trump, Donald J , Russia , United States--US , Afghanistan , Akhmetshin, Rinat , Trump, Donald J Jr , Clinton, Hillary",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=In+the+Room%2C+A+Practitioner+In+Dark+Arts%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-16&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Higgins%2C+Andrew%3BKramer%2C+Andrew+E&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
GOP playing politics with the gas tax; The ploy exaggerates the hike's significance in a state that faces much more significant problems.,,1919394216,Newspapers,," Republican Party
813940"," Copyright Los Angeles Times Jul 17, 2017"," 7683 , PQ_7683_Jul172017 , LATMLATM2017071716892 , LATMLATM2017071716892", Editorial," Jul 17, 2017",0458-3035, English, English, A.13," Los Angeles, Calif.","Jul 17, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1919394216?accountid=14496,, A.13," Gasoline taxes , State budgets , Local elections , Fuel taxes , Recall of government officials , Politics , Political parties , Fees & charges , Tax increases , Newman, Josh , Schwarzenegger, Arnold , DeMaio, Carl , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=GOP+playing+politics+with+the+gas+tax%3B+The+ploy+exaggerates+the+hike%27s+significance+in+a+state+that+faces+much+more+significant+problems.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-07-17&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
Save the Census,,1919395350,Newspapers,," Government Accountability Office
921130 , Congress
921120 , Bureau of the Census
926110 , House of Representatives
921120"," Copyright New York Times Company Jul 17, 2017"," 650145-20170717 , 650145-20170717 , 7818 , PQ_7818_Jul172017", Editorial," Jul 17, 2017",0362-4331, English, English, A.18," New York, N.Y.","Jul 17, 2017",New York Times,2017,https://search.proquest.com/docview/1919395350?accountid=14496,, A.18," Data collection , Census of Population , Government agencies , Federal aid , Editorials , Federal budget , Workforce planning , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Save+the+Census%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-17&amp;volume=&amp;issue=&amp;spage=A.18&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Trump's Backdoor Muslim Ban,,1919589801,Newspapers," Khera, Farhana
Farhana
Farhana Khera
Khera
Farhana Khera , Smith, Johnathan J
Johnathan
Johnathan J Smith
Smith
J
Johnathan J. Smith",," Copyright New York Times Company Jul 18, 2017"," 712680-20170718 , 712680-20170718 , 7818 , PQ_7818_Jul182017", Commentary," Jul 18, 2017",0362-4331, English, English, A.23," New York, N.Y.","Jul 18, 2017",New York Times,2017,https://search.proquest.com/docview/1919589801?accountid=14496,, A.23," Presidents , Passports & visas , Executive orders , Muslims , Immigration policy , Refugees , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Trump%27s+Backdoor+Muslim+Ban%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-18&amp;volume=&amp;issue=&amp;spage=A.23&amp;au=Khera%2C+Farhana%3BSmith%2C+Johnathan+J&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"For the Undocumented, a Broken Headlight Can Lead to Deportation",,1919850311,Newspapers," Robbins, Liz
Liz
Liz Robbins
Robbins
Liz Robbins",," Copyright New York Times Company Jul 19, 2017"," 914630-20170719 , 914630-20170719 , 7818 , PQ_7818_Jul192017", News," Jul 19, 2017",0362-4331, English, English, A.21," New York, N.Y.","Jul 19, 2017",New York Times,2017,https://search.proquest.com/docview/1919850311?accountid=14496,, A.21," Immigration policy , Deportation , Public safety , Drivers licenses , REAL ID Act 2005-US , Border patrol , Aliens , Law enforcement , Traffic violations , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=For+the+Undocumented%2C+a+Broken+Headlight+Can+Lead+to+Deportation%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-19&amp;volume=&amp;issue=&amp;spage=A.21&amp;au=Robbins%2C+Liz&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
The Dark History of Defining 'Family',,1920212506,Newspapers," Ngai, Mae
Mae
Mae Ngai
Ngai
Mae Ngai"," Congress
921120"," Copyright New York Times Company Jul 20, 2017"," 841625-20170720 , 841625-20170720 , 7818 , PQ_7818_Jul202017", Commentary," Jul 20, 2017",0362-4331, English, English,," New York, N.Y.","Jul 20, 2017",New York Times,2017,https://search.proquest.com/docview/1920212506?accountid=14496,, n/a," Immigration policy , Parents & parenting , Families & family life , Aliens , Grandparents , Bans , Refugees , Travel , Federal court decisions , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Dark+History+of+Defining+%27Family%27%3A+Commentary&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-20&amp;volume=&amp;issue=&amp;spage=&amp;au=Ngai%2C+Mae&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Police Shooting Rattles Somalis in Minneapolis,,1920212670,Newspapers," Eligon, John
John
John Eligon
Eligon
John Eligon , Smith, Mitch
Mitch
Mitch Smith
Smith
Mitch Smith"," Police Department-Minneapolis MN
922120"," Copyright New York Times Company Jul 20, 2017"," 851086-20170720 , 851086-20170720 , 7818 , PQ_7818_Jul202017", News," Jul 20, 2017",0362-4331, English, English, A.19," New York, N.Y.","Jul 20, 2017",New York Times,2017,https://search.proquest.com/docview/1920212670?accountid=14496,, A.19," Immigration policy , News media , Shootings , Law enforcement , Xenophobia , Deadly force , Aliens , Community relations , Minority & ethnic groups , Police , Noor, Mohamed Ahmed , Damond, Justine Ruszczyk , Minneapolis Minnesota",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Police+Shooting+Rattles+Somalis+in+Minneapolis%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-20&amp;volume=&amp;issue=&amp;spage=A.19&amp;au=Eligon%2C+John%3BSmith%2C+Mitch&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
For the love of Spanglish,,1920575534,Newspapers," Stavans, Ilan
Ilan
Ilan Stavans
Stavans
Ilan Stavans",," Copyright New York Times Company Jul 21, 2017"," 746851-20170721 , 746851-20170721 , 7818 , PQ_7818_Jul212017", Commentary," Jul 21, 2017",0362-4331, English, English,," New York, N.Y.","Jul 21, 2017",New York Times,2017,https://search.proquest.com/docview/1920575534?accountid=14496,, n/a," Writers , Dictionaries , Spanish language , Latin American culture , English language , Puerto Rico",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=For+the+love+of+Spanglish%3A+Commentary&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-21&amp;volume=&amp;issue=&amp;spage=&amp;au=Stavans%2C+Ilan&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Haitian Immigrants in U.S. Await Trump's Next Move,,1921359978,Newspapers," Atkinson, Khorri
Khorri
Khorri Atkinson
Atkinson
Khorri Atkinson",," Copyright New York Times Company Jul 22, 2017"," 845507-20170722 , 845507-20170722 , 7818 , PQ_7818_Jul222017", News," Jul 22, 2017",0362-4331, English, English, A.14," New York, N.Y.","Jul 22, 2017",New York Times,2017,https://search.proquest.com/docview/1921359978?accountid=14496,, A.14," Earthquakes , Passports & visas , Disaster recovery , Immigration , United States--US , Haiti , Western Hemisphere , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Haitian+Immigrants+in+U.S.+Await+Trump%27s+Next+Move%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-22&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Atkinson%2C+Khorri&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Handcuffs at Dawn: Riding Along on an Immigration Sweep,,1921361723,Newspapers," Medina, Jennifer
Jennifer
Jennifer Medina
Medina
Jennifer Medina , Jordan, Miriam
Miriam
Miriam Jordan
Jordan
Miriam Jordan"," Bureau of Immigration & Customs Enforcement
921130"," Copyright New York Times Company Jul 22, 2017"," 006416-20170722 , 006416-20170722 , 7818 , PQ_7818_Jul222017", News," Jul 22, 2017",0362-4331, English, English, A.1," New York, N.Y.","Jul 22, 2017",New York Times,2017,https://search.proquest.com/docview/1921361723?accountid=14496,, A.1," Immigration policy , Deportation , Arrests , Aliens , United States--US , Southern California , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Handcuffs+at+Dawn%3A+Riding+Along+on+an+Immigration+Sweep%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-22&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Medina%2C+Jennifer%3BJordan%2C+Miriam&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"Asian Americans fill more lawyer jobs, but not at the top ranks",,1922258824,Newspapers," Goodwin, Liu
Liu
Liu Goodwin
Goodwin
Goodwin Liu"," Supreme Court-California
922110"," Copyright Los Angeles Times Jul 23, 2017"," 7683 , PQ_7683_Jul232017 , LATMLATM2017072317349 , LATMLATM2017072317349", Opinions," Jul 23, 2017",0458-3035, English, English, A.20," Los Angeles, Calif.","Jul 23, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1922258824?accountid=14496,, A.20," Asian Americans , Attorneys , Minority & ethnic groups , Law firms , Leadership , China , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Asian+Americans+fill+more+lawyer+jobs%2C+but+not+at+the+top+ranks&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-07-23&amp;volume=&amp;issue=&amp;spage=A.20&amp;au=Goodwin%2C+Liu&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"Infrastructure, Trump Priority, Is Pushed Aside",,1922258833,Newspapers," Thrush, Glenn
Glenn
Glenn Thrush
Thrush
Glenn Thrush"," Republican Party
813940"," Copyright New York Times Company Jul 23, 2017"," 813087-20170723 , 813087-20170723 , 7818 , PQ_7818_Jul232017", News," Jul 23, 2017",0362-4331, English, English, A.1," New York, N.Y.","Jul 23, 2017",New York Times,2017,https://search.proquest.com/docview/1922258833?accountid=14496,, A.1," Presidents , Infrastructure , Health care policy , Bills , Federal budget , Public works , Political leadership , Trump, Donald J , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Infrastructure%2C+Trump+Priority%2C+Is+Pushed+Aside%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-23&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Thrush%2C+Glenn&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
The upside to visible homelessness,,1922259138,Newspapers," Arellano, Gustavo
Gustavo
Gustavo Arellano
Arellano
Gustavo Arellano",," Copyright Los Angeles Times Jul 23, 2017"," 7683 , PQ_7683_Jul232017 , LATMLATM2017072317347 , LATMLATM2017072317347", Opinions," Jul 23, 2017",0458-3035, English, English, A.21," Los Angeles, Calif.","Jul 23, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1922259138?accountid=14496,, A.21," Population , Real estate sales , Homeless people , Los Angeles County California , Mission Viejo California , Santa Ana River , Southern California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=The+upside+to+visible+homelessness&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-07-23&amp;volume=&amp;issue=&amp;spage=A.21&amp;au=Arellano%2C+Gustavo&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
What Is America to Me?,,1922259258,Newspapers," Renkl, Margaret
Margaret
Margaret Renkl
Renkl
Margaret Renkl",," Copyright New York Times Company Jul 23, 2017"," 883557-20170723 , 883557-20170723 , 7818 , PQ_7818_Jul232017", Commentary," Jul 23, 2017",0362-4331, English, English, SR.7," New York, N.Y.","Jul 23, 2017",New York Times,2017,https://search.proquest.com/docview/1922259258?accountid=14496,, SR.7," Immigration policy , Language , Citizenship , Students , Classrooms , Schools , Aliens , Social conditions & trends , American culture , Syria , United States--US , Nashville Tennessee",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=What+Is+America+to+Me%3F%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-23&amp;volume=&amp;issue=&amp;spage=SR.7&amp;au=Renkl%2C+Margaret&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
